date,code,INDUSTRY_CODE,GROUP,weight,w,NEXT_RET
2011-05-31,000709.XSHE,801040,G2,0.0034899999999999996,0.016439775778416314,0.005376344086021501
2011-05-31,600019.XSHG,801040,G3,0.0062900000000000005,0.029629280700927976,-0.005291005291005346
2011-05-31,600546.XSHG,801020,G1,0.00122,0.005746855716237223,0.08058017727639011
2011-05-31,600395.XSHG,801020,G2,0.00189,0.00890291582269537,0.09554140127388533
2011-05-31,600348.XSHG,801020,G3,0.0054600000000000004,0.025719534598897736,0.0005518763796907855
2011-05-31,600718.XSHG,801220,G1,0.00078,0.003674219228413962,0.009345794392523477
2011-05-31,002405.XSHE,801220,G2,0.00052,0.0024494794856093076,0.07462686567164156
2011-05-31,600271.XSHG,801220,G3,0.00199,0.009373969569927929,0.1284501061571126
2011-05-31,600220.XSHG,801130,G1,0.0012,0.00565264496679071,-0.0121212121212122
2011-05-31,600177.XSHG,801130,G3,0.00256,0.012058975929153518,-0.03389830508474578
2011-05-31,600183.XSHG,801080,G1,0.00096,0.004522115973432568,-0.011494252873563204
2011-05-31,600703.XSHG,801080,G2,0.0017699999999999999,0.008337651326016297,0.0049586776859504855
2011-05-31,000725.XSHE,801080,G3,0.00234,0.011022657685241886,0.07017543859649122
2011-05-31,601888.XSHG,801210,G2,0.0012,0.00565264496679071,-0.014638609332113472
2011-06-30,000623.XSHE,801190,G1,0.00314,0.016552451238798106,-0.021685254027261517
2011-06-30,000001.XSHE,801190,G2,0.00882,0.04649446494464945,0.016728624535315983
2011-06-30,601328.XSHG,801190,G3,0.02136,0.11259884027411704,-0.042553191489361535
2011-06-30,600325.XSHG,801180,G1,0.00136,0.007169214549288351,-0.02884615384615385
2011-06-30,600823.XSHG,801180,G2,0.00095,0.005007907221929363,-0.056555269922879174
2011-06-30,000402.XSHE,801180,G3,0.00335,0.017659462308908806,-0.044660194174757306
2011-06-30,600881.XSHG,801060,G1,0.00292,0.015392725355824987,-0.08488063660477453
2011-06-30,600068.XSHG,801060,G2,0.0046500000000000005,0.024512387981022673,-0.10094637223974756
2011-06-30,601618.XSHG,801060,G3,0.00356,0.018766473379019506,-0.0959752321981424
2011-06-30,600601.XSHG,801100,G1,0.00146,0.0076963626779124935,-0.045714285714285714
2011-06-30,600100.XSHG,801100,G2,0.0027,0.014232999472851874,-0.0411946446961895
2011-06-30,000063.XSHE,801100,G3,0.00736,0.03879810226673696,-0.07280750137893
2011-06-30,000685.XSHE,801160,G1,0.00055,0.002899314707432789,-0.04900181488203259
2011-06-30,000027.XSHE,801160,G2,0.00111,0.005851344227727992,-0.0119402985074627
2011-06-30,600795.XSHG,801160,G3,0.00507,0.026726410121244073,-0.07075471698113213
2011-06-30,000680.XSHE,801070,G1,0.00198,0.01043753294675804,-0.0791814946619217
2011-06-30,000528.XSHE,801070,G2,0.0028299999999999996,0.014918292040063258,-0.11193476649369903
2011-06-30,000157.XSHE,801070,G3,0.00688,0.03626779124934107,-0.008739076154806402
2011-06-30,000422.XSHE,801030,G1,0.0021,0.011070110701107012,0.009097270818754444
2011-06-30,000059.XSHE,801030,G2,0.00151,0.007959936742224566,-0.14199134199134197
2011-06-30,600309.XSHG,801030,G3,0.00375,0.01976805482340538,-0.04003558718861222
2011-06-30,002155.XSHE,801050,G1,0.00199,0.010490247759620454,0.025477707006369418
2011-06-30,600219.XSHG,801050,G2,0.00169,0.008908803373748025,-0.0070175438596491455
2011-06-30,600111.XSHG,801050,G3,0.00962,0.0507116499736426,-0.058771542200618525
2011-06-30,600108.XSHG,801010,G1,0.00156,0.008223510806536638,0.013355592654423987
2011-06-30,000061.XSHE,801010,G2,0.00159,0.008381655245123881,0.06318347509112998
2011-06-30,600598.XSHG,801010,G3,0.00184,0.00969952556668424,-0.03027522935779814
2011-06-30,600428.XSHG,801170,G1,0.00113,0.005956773853452821,-0.07020057306590266
2011-06-30,600717.XSHG,801170,G2,0.00127,0.006694781233526622,-0.03937007874015741
2011-06-30,600115.XSHG,801170,G3,0.0022500000000000003,0.011860832894043228,0.03984063745019917
2011-06-30,600839.XSHG,801110,G1,0.00154,0.00811808118081181,0.04702194357366762
2011-06-30,000100.XSHE,801110,G2,0.0028199999999999996,0.014865577227200843,-0.09829059829059827
2011-06-30,000527.XSHE,801110,G3,0.006919999999999999,0.03647865050079072,-0.04607206142941533
2011-06-30,600694.XSHG,801200,G1,0.00208,0.010964681075382182,0.0904504504504504
2011-06-30,600631.XSHG,801200,G2,0.00182,0.009594095940959411,0.073252688172043
2011-06-30,600058.XSHG,801200,G3,0.00272,0.014338429098576702,-0.07240762812872481
2011-06-30,600418.XSHG,801090,G1,0.00159,0.008381655245123881,-0.11878172588832492
2011-06-30,000800.XSHE,801090,G2,0.00213,0.011228255139694256,-0.04874086108854592
2011-06-30,600741.XSHG,801090,G3,0.00213,0.011228255139694256,-0.03971631205673765
2011-06-30,600210.XSHG,801140,G2,0.00128,0.006747496046389036,-0.036319612590798966
2011-06-30,600812.XSHG,801150,G1,0.0017599999999999998,0.009277807063784924,0.09819819819819807
2011-06-30,002001.XSHE,801150,G2,0.00158,0.008328940432261466,-0.008064516129032251
2011-06-30,600518.XSHG,801150,G3,0.00375,0.01976805482340538,0.12587412587412605
2011-06-30,600887.XSHG,801120,G1,0.00493,0.025988402741170275,0.12903225806451624
2011-06-30,600809.XSHG,801120,G2,0.00169,0.008908803373748025,0.13791533909877107
2011-06-30,000568.XSHE,801120,G3,0.005829999999999999,0.03073273589878756,0.08731414109459035
2011-06-30,600151.XSHG,801230,G2,0.00082,0.004322614654717976,-0.055408970976253184
2011-06-30,000778.XSHE,801040,G1,0.0022500000000000003,0.011860832894043228,-0.06601941747572826
2011-06-30,000709.XSHE,801040,G2,0.0034599999999999995,0.01823932525039536,-0.0401069518716578
2011-06-30,600019.XSHG,801040,G3,0.005869999999999999,0.030943595150237216,-0.037234042553191404
2011-06-30,600546.XSHG,801020,G1,0.0013,0.006852925672113865,-0.020134228187919437
2011-06-30,600395.XSHG,801020,G2,0.0020399999999999997,0.010753821823932525,0.004360465116279189
2011-06-30,601699.XSHG,801020,G3,0.00559,0.02946758039008962,-0.01248127808287569
2011-06-30,600718.XSHG,801220,G1,0.00078,0.004111755403268319,-0.0805555555555556
2011-06-30,002405.XSHE,801220,G2,0.00055,0.002899314707432789,-0.04914529914529908
2011-06-30,600271.XSHG,801220,G3,0.00221,0.011649973642593571,0.03480714957666975
2011-06-30,600220.XSHG,801130,G1,0.00117,0.006167633104902479,-0.022494887525562283
2011-06-30,600177.XSHG,801130,G3,0.00244,0.0128624143384291,-0.017543859649122858
2011-06-30,600183.XSHG,801080,G1,0.0009299999999999999,0.004902477596204533,0.01744186046511631
2011-06-30,600703.XSHG,801080,G2,0.0017499999999999998,0.00922509225092251,-0.014802631578947343
2011-06-30,000725.XSHE,801080,G3,0.00246,0.012967843964153928,-0.0901639344262294
2011-06-30,601888.XSHG,801210,G2,0.00116,0.006114918292040064,0.12441968430826368
2011-07-29,600739.XSHG,801190,G1,0.00428,0.020687321765189233,-0.05027256208358577
2011-07-29,000001.XSHE,801190,G2,0.00874,0.04224467108125091,-0.027422303473491727
2011-07-29,600000.XSHG,801190,G3,0.01902,0.09193291120885495,-0.01187648456057
2011-07-29,000961.XSHE,801180,G1,0.00061,0.0029484267001788395,0.024999999999999908
2011-07-29,600823.XSHG,801180,G2,0.0008799999999999999,0.004253468026487506,0.04904632152588562
2011-07-29,600048.XSHG,801180,G3,0.006750000000000001,0.03262603315771667,0.05037783375314864
2011-07-29,002310.XSHE,801060,G1,0.00123,0.005945188264295037,-0.0384087791495199
2011-07-29,600970.XSHG,801060,G2,0.0020399999999999997,0.009860312243221035,-0.113550340651022
2011-07-29,601668.XSHG,801060,G3,0.00987,0.04770651070617237,-0.038888888888888966
2011-07-29,600100.XSHG,801100,G1,0.00252,0.012180385712214224,-0.1127819548872181
2011-07-29,002415.XSHE,801100,G2,0.00083,0.0040117937068007165,-0.06323185011709598
2011-07-29,000063.XSHE,801100,G3,0.00659,0.03185267533471894,-0.13741820345032707
2011-07-29,000685.XSHE,801160,G1,0.0005099999999999999,0.0024650780608052587,0.01908396946564883
2011-07-29,000027.XSHE,801160,G2,0.00107,0.005171830441297308,-0.10271903323262832
2011-07-29,600795.XSHG,801160,G3,0.00381,0.01841558316013341,-0.09137055837563446
2011-07-29,000680.XSHE,801070,G1,0.0017599999999999998,0.008506936052975011,-0.09565217391304348
2011-07-29,000528.XSHE,801070,G2,0.00245,0.011842041664652716,-0.057595993322203776
2011-07-29,000039.XSHE,801070,G3,0.0032,0.015467156459954568,-0.12387387387387395
2011-07-29,000059.XSHE,801030,G1,0.00126,0.006090192856107112,-0.10494450050454096
2011-07-29,002493.XSHE,801030,G2,0.0012,0.005800183672482962,-0.06265664160401008
2011-07-29,600309.XSHG,801030,G3,0.0035099999999999997,0.016965537242012666,-0.051899907321594003
2011-07-29,600219.XSHG,801050,G1,0.00196,0.009473633331722173,-0.1130742049469966
2011-07-29,000758.XSHE,801050,G2,0.00253,0.012228720576151582,-0.06800618238021627
2011-07-29,600111.XSHG,801050,G3,0.00883,0.04267968485668713,-0.09295774647887324
2011-07-29,000061.XSHE,801010,G1,0.00165,0.007975252549664073,-0.1120000000000001
2011-07-29,000876.XSHE,801010,G2,0.00148,0.0071535598627289875,0.007281553398058359
2011-07-29,002069.XSHE,801010,G3,0.00104,0.005026825849485234,0.09268674227610484
2011-07-29,600717.XSHG,801170,G1,0.0011899999999999999,0.005751848808545604,-0.0901639344262295
2011-07-29,600221.XSHG,801170,G2,0.00147,0.0071052249987916295,-0.07547169811320764
2011-07-29,601006.XSHG,801170,G3,0.00817,0.03948958383682151,-0.010101010101010057
2011-07-29,000100.XSHE,801110,G1,0.00248,0.01198704625646479,-0.12796208530805675
2011-07-29,600690.XSHG,801110,G2,0.00369,0.017835564792885113,-0.11811023622047236
2011-07-29,000527.XSHE,801110,G3,0.00644,0.03112765237565857,-0.07492260061919498
2011-07-29,600694.XSHG,801200,G1,0.00221,0.010682004930156124,0.10541969596827494
2011-07-29,601933.XSHG,801200,G2,0.00074,0.0035767799313644938,0.0853242320819112
2011-07-29,002024.XSHE,801200,G3,0.00942,0.045531441828991256,-0.04627249357326469
2011-07-29,600066.XSHG,801090,G1,0.00146,0.0070568901348542715,-0.0652631578947368
2011-07-29,600166.XSHG,801090,G2,0.00192,0.00928029387597274,-0.06493506493506496
2011-07-29,601299.XSHG,801090,G3,0.00335,0.01619217941901494,-0.16359918200408996
2011-07-29,002294.XSHE,801150,G1,0.00068,0.003286770747740346,0.08766564729867476
2011-07-29,600085.XSHG,801150,G2,0.00201,0.009715307651408963,-0.05173542894564498
2011-07-29,600518.XSHG,801150,G3,0.0041199999999999995,0.019913963942191505,0.079192546583851
2011-07-29,600809.XSHG,801120,G1,0.00187,0.00903861955628595,0.04879999999999996
2011-07-29,000869.XSHE,801120,G2,0.00216,0.010440330610469334,-0.008350444900752874
2011-07-29,600519.XSHG,801120,G3,0.01551,0.07496737396684229,0.039074113399872434
2011-07-29,600151.XSHG,801230,G1,0.00094,0.004543477210111654,-0.06983240223463683
2011-07-29,600811.XSHG,801230,G3,0.00167,0.008071922277538791,-0.05142857142857138
2011-07-29,600307.XSHG,801040,G1,0.0009299999999999999,0.004495142346174296,-0.11519198664440745
2011-07-29,000709.XSHE,801040,G2,0.0032400000000000003,0.015660495915704002,-0.05292479108635095
2011-07-29,600019.XSHG,801040,G3,0.005520000000000001,0.026680844893421634,-0.09116022099447517
2011-07-29,600971.XSHG,801020,G1,0.0011799999999999998,0.005703513944608246,-0.02650038971161339
2011-07-29,600348.XSHG,801020,G2,0.005430000000000001,0.02624583111798541,0.06744556558682979
2011-07-29,000937.XSHE,801020,G3,0.0033,0.015950505099328147,-0.009365994236311348
2011-07-29,601519.XSHG,801220,G1,0.00037999999999999997,0.0018367248296196049,0.03625954198473269
2011-07-29,601098.XSHG,801220,G2,0.00096,0.00464014693798637,-0.05067064083457529
2011-07-29,600271.XSHG,801220,G3,0.00268,0.012953743535211951,0.12454545454545453
2011-07-29,600220.XSHG,801130,G1,0.00111,0.005365169897046741,-0.07531380753138084
2011-07-29,601718.XSHG,801130,G2,0.0009299999999999999,0.004495142346174296,-0.05500000000000005
2011-07-29,600177.XSHG,801130,G3,0.00234,0.011310358161341778,0.060714285714285936
2011-07-29,002106.XSHE,801080,G1,0.00207,0.01000531683503311,-0.14858737356121388
2011-07-29,600703.XSHG,801080,G2,0.00169,0.008168592005413507,-0.10183639398998334
2011-07-29,000725.XSHE,801080,G3,0.0027400000000000002,0.0132437527188361,-0.054054054054054064
2011-07-29,601888.XSHG,801210,G2,0.00127,0.00613852772004447,0.09496284062758063
2011-08-31,600635.XSHG,801190,G1,0.00133,0.0063051104579501275,-0.051612903225806465
2011-08-31,000001.XSHE,801190,G2,0.00814,0.03858917227647672,-0.04887218045112796
2011-08-31,600016.XSHG,801190,G3,0.02553,0.12102967668531335,-0.0786516853932584
2011-08-31,600266.XSHG,801180,G1,0.0011200000000000001,0.005309566701431687,-0.14212328767123295
2011-08-31,600823.XSHG,801180,G2,0.00096,0.004551057172655732,-0.1662337662337663
2011-08-31,000402.XSHE,801180,G3,0.00312,0.014790935811131126,-0.10677618069815208
2011-08-31,002310.XSHE,801060,G1,0.00123,0.0058310420024651555,-0.17546362339514976
2011-08-31,601117.XSHG,801060,G2,0.00232,0.01099838816725135,-0.15697674418604654
2011-08-31,601668.XSHG,801060,G3,0.00991,0.046980183938560724,-0.034682080924855474
2011-08-31,600100.XSHG,801100,G1,0.00234,0.011093201858348344,-0.108958837772397
2011-08-31,002415.XSHE,801100,G2,0.00082,0.00388736133497677,-0.07999999999999996
2011-08-31,000063.XSHE,801100,G3,0.0059299999999999995,0.028112259410258838,0.013103448275862071
2011-08-31,000685.XSHE,801160,G1,0.00054,0.0025599696596188487,-0.08052434456928836
2011-08-31,600642.XSHG,801160,G2,0.0023899999999999998,0.01133023608609083,-0.058823529411764726
2011-08-31,600795.XSHG,801160,G3,0.00362,0.017161278088555987,-0.08938547486033532
2011-08-31,002028.XSHE,801070,G1,0.00073,0.0034606997250402954,-0.01884422110552764
2011-08-31,000528.XSHE,801070,G2,0.00241,0.011425049777187824,-0.09743135518157664
2011-08-31,000039.XSHE,801070,G3,0.00293,0.013890205745709679,-0.12982005141388187
2011-08-31,000422.XSHE,801030,G1,0.00233,0.011045795012799847,-0.15379665379665375
2011-08-31,002493.XSHE,801030,G2,0.0011799999999999998,0.005594007774722669,-0.15508021390374338
2011-08-31,600256.XSHG,801030,G3,0.00573,0.027164122499288894,-0.12358133669609073
2011-08-31,600219.XSHG,801050,G1,0.00181,0.008580639044277994,-0.07968127490039834
2011-08-31,002155.XSHE,801050,G2,0.0021,0.00995543756518441,-0.2230296254891001
2011-08-31,600111.XSHG,801050,G3,0.00836,0.03963212287854365,-0.09834368530020697
2011-08-31,600108.XSHG,801010,G1,0.00157,0.00744287475111406,-0.12224108658743628
2011-08-31,000876.XSHE,801010,G2,0.00156,0.007395467905565563,-0.03012048192771088
2011-08-31,601118.XSHG,801010,G3,0.0015199999999999999,0.007205840523371573,-0.15927419354838712
2011-08-31,600125.XSHG,801170,G1,0.0017299999999999998,0.008201384279890015,-0.04778156996587035
2011-08-31,600221.XSHG,801170,G2,0.0014099999999999998,0.006684365222338104,-0.09523809523809512
2011-08-31,600115.XSHG,801170,G3,0.00242,0.011472456622736322,-0.1374764595103577
2011-08-31,600839.XSHG,801110,G1,0.00201,0.009528775955247938,-0.09818181818181816
2011-08-31,600690.XSHG,801110,G2,0.0034000000000000002,0.01611832748648905,-0.1808035714285715
2011-08-31,000651.XSHE,801110,G3,0.00779,0.03692993268227932,-0.04508856682769735
2011-08-31,600694.XSHG,801200,G1,0.00255,0.012088745614866787,-0.1279521674140508
2011-08-31,600827.XSHG,801200,G2,0.00255,0.012088745614866787,-0.14097496706192358
2011-08-31,002024.XSHE,801200,G3,0.009389999999999999,0.04451502797003887,-0.12129380053908367
2011-08-31,600418.XSHG,801090,G1,0.0014099999999999998,0.006684365222338104,0.017663043478260754
2011-08-31,600893.XSHG,801090,G2,0.0017100000000000001,0.008106570588793022,-0.16403785488958988
2011-08-31,600741.XSHG,801090,G3,0.0020399999999999997,0.009670996491893426,-0.019607843137254832
2011-08-31,600216.XSHG,801150,G1,0.00166,0.007869536361050535,-0.19678714859437751
2011-08-31,600085.XSHG,801150,G2,0.00199,0.009433962264150943,-0.15607734806629836
2011-08-31,600518.XSHG,801150,G3,0.00464,0.0219967763345027,-0.1151079136690647
2011-08-31,600887.XSHG,801120,G1,0.00601,0.028491514174646817,-0.08092485549132966
2011-08-31,600132.XSHG,801120,G2,0.00384,0.018204228690622926,-0.10378158385619808
2011-08-31,600519.XSHG,801120,G3,0.01683,0.07978572105812079,-0.11254172627563176
2011-08-31,600151.XSHG,801230,G1,0.00092,0.004361429790461742,-0.08508508508508505
2011-08-31,600811.XSHG,801230,G3,0.00165,0.007822129515502037,-0.12248995983935752
2011-08-31,600516.XSHG,801040,G1,0.0017399999999999998,0.008248791125438512,-0.028513238289205826
2011-08-31,000709.XSHE,801040,G2,0.0032,0.015170190575519105,-0.10882352941176476
2011-08-31,600019.XSHG,801040,G3,0.00524,0.02484118706741253,-0.033434650455926966
2011-08-31,600546.XSHG,801020,G1,0.00132,0.00625770361240163,-0.10711610486891388
2011-08-31,600395.XSHG,801020,G2,0.00194,0.009196928036408458,-0.0174374526156178
2011-08-31,600188.XSHG,801020,G3,0.00337,0.01597610694984356,-0.0378904249871993
2011-08-31,601519.XSHG,801220,G1,0.00041,0.001943680667488385,-0.1270718232044198
2011-08-31,601098.XSHG,801220,G2,0.00095,0.004503650327107234,-0.007849293563579218
2011-08-31,600271.XSHG,801220,G3,0.00314,0.01488574950222812,-0.101050929668553
2011-08-31,600220.XSHG,801130,G1,0.00107,0.0050725324736892,-0.11990950226244335
2011-08-31,601718.XSHG,801130,G2,0.00092,0.004361429790461742,-0.04761904761904756
2011-08-31,600177.XSHG,801130,G3,0.0025900000000000003,0.012278372997060775,-0.1010101010101011
2011-08-31,002106.XSHE,801080,G1,0.00184,0.008722859580923484,-0.08807865628840639
2011-08-31,600703.XSHG,801080,G2,0.00158,0.007490281596662558,-0.10780669144981414
2011-08-31,000725.XSHE,801080,G3,0.0027,0.012799848298094245,-0.10000000000000007
2011-08-31,601888.XSHG,801210,G2,0.00145,0.006873992604532093,-0.15384615384615374
2011-09-30,600635.XSHG,801190,G1,0.0014000000000000002,0.006760019314340899,0.1394557823129252
2011-09-30,000001.XSHE,801190,G2,0.0086,0.04152583293095123,0.05138339920948631
2011-09-30,600016.XSHG,801190,G3,0.0259,0.1250603573153066,0.10569105691056913
2011-09-30,600266.XSHG,801180,G1,0.0011,0.005311443746982134,0.02994011976047917
2011-09-30,600823.XSHG,801180,G2,0.0009,0.0043457267020762915,-0.003115264797507677
2011-09-30,000402.XSHE,801180,G3,0.0031,0.014968614196040559,0.0620689655172415
2011-09-30,002310.XSHE,801060,G1,0.0011,0.005311443746982134,0.07958477508650508
2011-09-30,000012.XSHE,801060,G2,0.0039000000000000003,0.01883148237566393,-0.12372448979591832
2011-09-30,601668.XSHG,801060,G3,0.0106,0.05118300338000965,-0.0059880239520958565
2011-09-30,600100.XSHG,801100,G1,0.0023,0.011105746016417188,0.11820652173913038
2011-09-30,002415.XSHE,801100,G2,0.0008,0.0038628681796233706,0.10869565217391307
2011-09-30,000063.XSHE,801100,G3,0.0066,0.0318686624818928,-0.057181756296800564
2011-09-30,000685.XSHE,801160,G1,0.0005,0.0024142926122646064,0.16089613034623218
2011-09-30,600642.XSHG,801160,G2,0.0025,0.012071463061323033,0.05555555555555558
2011-09-30,600795.XSHG,801160,G3,0.0036,0.017382906808305166,0.11656441717791433
2011-09-30,002028.XSHE,801070,G1,0.0008,0.0038628681796233706,0.04737516005121645
2011-09-30,600582.XSHG,801070,G2,0.0016,0.007725736359246741,-0.003095975232198067
2011-09-30,000039.XSHE,801070,G3,0.0028000000000000004,0.013520038628681797,0.0974889217134416
2011-09-30,000422.XSHE,801030,G1,0.0022,0.010622887493964268,0.09353612167300374
2011-09-30,002493.XSHE,801030,G2,0.0011,0.005311443746982134,-0.012658227848101222
2011-09-30,600309.XSHG,801030,G3,0.0036,0.017382906808305166,-0.05648535564853562
2011-09-30,600219.XSHG,801050,G1,0.0018,0.008691453404152583,0.017316017316017396
2011-09-30,000630.XSHE,801050,G2,0.0029,0.014002897151134716,0.09401709401709413
2011-09-30,600111.XSHG,801050,G3,0.0083,0.04007725736359247,-0.13375430539609656
2011-09-30,600108.XSHG,801010,G1,0.0015,0.007242877836793819,0.025145067698259197
2011-09-30,000876.XSHE,801010,G2,0.0017000000000000001,0.008208594881699663,-0.004968944099378979
2011-09-30,002069.XSHE,801010,G3,0.0011,0.005311443746982134,0.08574979287489648
2011-09-30,600125.XSHG,801170,G1,0.0018,0.008691453404152583,0.033452807646356275
2011-09-30,601018.XSHG,801170,G2,0.0015,0.007242877836793819,-0.013333333333333195
2011-09-30,600115.XSHG,801170,G3,0.0023,0.011105746016417188,0.017467248908296984
2011-09-30,600839.XSHG,801110,G1,0.002,0.009657170449058426,0.008064516129032251
2011-09-30,600690.XSHG,801110,G2,0.0031,0.014968614196040559,0.12534059945504095
2011-09-30,000651.XSHE,801110,G3,0.008199999999999999,0.03959439884113954,-0.011804384485666009
2011-09-30,600655.XSHG,801200,G1,0.0022,0.010622887493964268,0.06447187928669408
2011-09-30,601933.XSHG,801200,G2,0.0008,0.0038628681796233706,0.2253521126760565
2011-09-30,600827.XSHG,801200,G3,0.0025,0.012071463061323033,0.05368098159509205
2011-09-30,600418.XSHG,801090,G1,0.0016,0.007725736359246741,-0.13751668891855806
2011-09-30,600741.XSHG,801090,G2,0.0022,0.010622887493964268,-0.004615384615384689
2011-09-30,601299.XSHG,801090,G3,0.0031,0.014968614196040559,0.15443037974683538
2011-09-30,600216.XSHG,801150,G1,0.0015,0.007242877836793819,-0.004166666666666763
2011-09-30,600998.XSHG,801150,G2,0.0007000000000000001,0.0033800096571704494,-0.02801932367149751
2011-09-30,600518.XSHG,801150,G3,0.0045000000000000005,0.02172863351038146,-0.01463414634146354
2011-09-30,600887.XSHG,801120,G1,0.0060999999999999995,0.029454369869628197,0.14465408805031466
2011-09-30,600809.XSHG,801120,G2,0.002,0.009657170449058426,-0.06710816777041939
2011-09-30,600519.XSHG,801120,G3,0.0165,0.07967165620473202,0.07139018960620236
2011-09-30,600151.XSHG,801230,G1,0.0009,0.0043457267020762915,-0.03063457330415764
2011-09-30,600811.XSHG,801230,G3,0.0016,0.007725736359246741,0.06407322654462244
2011-09-30,600516.XSHG,801040,G1,0.0019,0.009174311926605505,0.03773584905660399
2011-09-30,600005.XSHG,801040,G2,0.0028000000000000004,0.013520038628681797,0.04731861198738163
2011-09-30,600019.XSHG,801040,G3,0.005600000000000001,0.027040077257363595,0.03144654088050314
2011-09-30,600971.XSHG,801020,G1,0.0012,0.0057943022694350544,-0.07705779334500884
2011-09-30,600395.XSHG,801020,G2,0.0021,0.010140028971511346,-0.11728395061728406
2011-09-30,600188.XSHG,801020,G3,0.0036,0.017382906808305166,-0.022352315061202718
2011-09-30,601519.XSHG,801220,G1,0.0004,0.0019314340898116853,0.09493670886075957
2011-09-30,601098.XSHG,801220,G2,0.001,0.004828585224529213,0.2056962025316456
2011-09-30,600050.XSHG,801220,G3,0.009000000000000001,0.04345726702076292,0.06222222222222217
2011-09-30,600220.XSHG,801130,G1,0.001,0.004828585224529213,0.007712082262210762
2011-09-30,601718.XSHG,801130,G2,0.001,0.004828585224529213,0.03611111111111098
2011-09-30,600177.XSHG,801130,G3,0.0026,0.012554321583775953,0.11610486891385775
2011-09-30,002106.XSHE,801080,G1,0.0018,0.008691453404152583,0.10691823899371067
2011-09-30,600703.XSHG,801080,G2,0.0016,0.007725736359246741,-0.047916666666666614
2011-09-30,000725.XSHE,801080,G3,0.0027,0.013037180106228875,0.03174603174603185
2011-09-30,601888.XSHG,801210,G2,0.0014000000000000002,0.006760019314340899,0.13725490196078427
2011-10-31,600739.XSHG,801190,G1,0.0043,0.022982362373062528,-0.15591397849462366
2011-10-31,000001.XSHE,801190,G2,0.0086,0.045964724746125056,-0.08082706766917302
2011-10-31,600016.XSHG,801190,G3,0.0275,0.14698022447888826,-0.04779411764705899
2011-10-31,000961.XSHE,801180,G1,0.0006,0.0032068412613575617,-0.09523809523809512
2011-10-31,600823.XSHG,801180,G2,0.0008,0.004275788348476749,-0.109375
2011-10-31,000402.XSHE,801180,G3,0.0031,0.016568679850347403,-0.07359307359307354
2011-10-31,600170.XSHG,801060,G1,0.0007000000000000001,0.0037413148049171563,-0.10077519379844968
2011-10-31,000401.XSHE,801060,G2,0.0022,0.011758417958311061,-0.1537944929482875
2011-10-31,600585.XSHG,801060,G3,0.008,0.042757883484767494,-0.19170243204577966
2011-10-31,600100.XSHG,801100,G1,0.0025,0.013361838588989842,-0.03523693803159178
2011-10-31,002415.XSHE,801100,G2,0.0009,0.004810261892036343,-0.07352941176470595
2011-10-31,000063.XSHE,801100,G3,0.006,0.03206841261357562,-0.02527075812274371
2011-10-31,000685.XSHE,801160,G1,0.0006,0.0032068412613575617,-0.0754385964912282
2011-10-31,600642.XSHG,801160,G2,0.0025,0.013361838588989842,0.009868421052631415
2011-10-31,600795.XSHG,801160,G3,0.0039000000000000003,0.020844468198824153,0.038461538461538325
2011-10-31,600312.XSHG,801070,G1,0.0011,0.0058792089791555304,0.17622377622377616
2011-10-31,600582.XSHG,801070,G2,0.0015,0.008017103153393905,0.03416149068322971
2011-10-31,000157.XSHE,801070,G3,0.0073,0.03901656867985034,-0.16244411326378538
2011-10-31,000422.XSHE,801030,G1,0.0023,0.012292891501870655,-0.08831710709318508
2011-10-31,002493.XSHE,801030,G2,0.001,0.005344735435595937,-0.08974358974358987
2011-10-31,600309.XSHG,801030,G3,0.0032,0.017103153393906997,-0.1175166297117516
2011-10-31,600219.XSHG,801050,G1,0.0018,0.009620523784072686,-0.07659574468085117
2011-10-31,600549.XSHG,801050,G2,0.0021,0.011223944414751467,-0.07104622871046229
2011-10-31,600111.XSHG,801050,G3,0.0069,0.03687867450561196,-0.0656063618290259
2011-10-31,000061.XSHE,801010,G1,0.0015,0.008017103153393905,-0.0042613636363636465
2011-10-31,000876.XSHE,801010,G2,0.0016,0.008551576696953498,0.03121098626716612
2011-10-31,601118.XSHG,801010,G3,0.0013,0.006948156066274717,-0.05024509803921573
2011-10-31,600125.XSHG,801170,G1,0.0018,0.009620523784072686,0.015028901734103872
2011-10-31,600221.XSHG,801170,G2,0.0014000000000000002,0.007482629609834313,-0.0880281690140845
2011-10-31,600115.XSHG,801170,G3,0.0022,0.011758417958311061,-0.10729613733905574
2011-10-31,000100.XSHE,801110,G1,0.0023,0.012292891501870655,-0.10344827586206896
2011-10-31,600690.XSHG,801110,G2,0.0033,0.01763762693746659,-0.17433414043583528
2011-10-31,000651.XSHE,801110,G3,0.0078000000000000005,0.041688936397648306,-0.11945392491467575
2011-10-31,600655.XSHG,801200,G1,0.0023,0.012292891501870655,-0.05541237113402053
2011-10-31,601933.XSHG,801200,G2,0.001,0.005344735435595937,-0.02011494252873558
2011-10-31,600827.XSHG,801200,G3,0.0025,0.013361838588989842,-0.09534206695778746
2011-10-31,600066.XSHG,801090,G1,0.0015,0.008017103153393905,0.12831858407079655
2011-10-31,600741.XSHG,801090,G2,0.0021,0.011223944414751467,-0.12519319938176188
2011-10-31,601299.XSHG,801090,G3,0.0034999999999999996,0.018706574024585778,-0.06798245614035081
2011-10-31,002294.XSHE,801150,G1,0.0007000000000000001,0.0037413148049171563,0.02474690663667034
